,id,label
11127,5025003,0
11128,5025005,0
11129,5025006,1
11130,5025008,1
11131,5025009,1
11132,5025010,1
11133,5025011,1
11134,5025012,1
11135,5025013,0
11136,5025014,1
11137,5025015,1
11138,5025016,1
11139,5025017,1
11140,5025018,0
11141,5025019,1
11142,5025020,1
11143,5025021,1
11144,5025023,1
11145,5025025,1
11146,5025026,0
11147,5025027,1
11148,5025028,1
11149,5025029,1
11150,5025030,1
11151,5025032,1
11152,5025034,1
11153,5025035,1
11154,5025036,1
11155,5025038,0
11156,5025039,1
11157,5025040,1
11158,5025043,1
11159,5025044,1
11160,5025045,0
11161,5025046,1
11162,5025047,1
11163,5025048,1
11164,5025049,0
11165,5025051,1
11166,5025054,1
11167,5025055,1
11168,5025056,0
11169,5025058,0
11170,5025059,1
11171,5025060,1
11172,5025061,1
11173,5025062,0
11174,5025063,1
11175,5025064,1
11176,5025066,1
11177,5025067,1
11178,5025069,1
11179,5025073,1
11180,5025074,1
11181,5025075,1
11182,5025077,1
11183,5025078,1
11184,5025080,1
11185,5025081,1
11186,5025082,1
11187,5025084,1
11188,5025086,1
11189,5025087,1
11190,5025088,0
11191,5025089,1
11192,5025091,1
11193,5025092,1
11194,5025093,1
11195,5025094,1
11196,5025095,1
11197,5025097,1
11198,5025098,1
11199,5025100,1
11200,5025101,0
11201,5025102,0
11202,5025103,1
11203,5025104,1
11204,5025106,1
11205,5025107,1
11206,5025109,1
11207,5025110,1
11208,5025112,1
11209,5025114,1
11210,5025115,1
11211,5025117,1
11212,5025118,1
11213,5025119,1
11214,5025120,1
11215,5025121,1
11216,5025123,1
11217,5025124,1
11218,5025125,0
11219,5025126,0
11220,5025127,0
11221,5025128,1
11222,5025130,1
11223,5025131,1
11224,5025132,0
11225,5025133,0
11226,5025135,1
11227,5025137,0
11228,5025138,1
11229,5025140,1
11230,5025141,1
11231,5025142,1
11232,5025143,1
11233,5025144,1
11234,5025145,1
11235,5025146,1
11236,5025148,1
11237,5025149,1
11238,5025150,1
11239,5025151,1
11240,5025153,1
11241,5025154,0
11242,5025155,0
11243,5025156,0
11244,5025157,1
11245,5025158,1
11246,5025160,1
11247,5025161,1
11248,5025163,1
11249,5025164,1
11250,5025167,1
11251,5025168,1
11252,5025170,0
11253,5025171,0
11254,5025172,1
11255,5025173,1
11256,5025175,1
11257,5025177,1
11258,5025179,1
11259,5025180,0
11260,5025181,1
11261,5025182,1
11262,5025184,1
11263,5025185,1
11264,5025188,1
11265,5025189,0
11266,5025190,1
11267,5025192,0
11268,5025193,1
11269,5025194,1
11270,5025195,1
11271,5025196,0
11272,5025199,1
11273,5025200,1
11274,5025201,0
11275,5025203,1
11276,5025204,1
11277,5025207,1
11278,5025209,1
11279,5025210,1
11280,5025212,1
11281,5025213,1
11282,5025215,1
11283,5025216,1
11284,5025217,0
11285,5025219,1
11286,5025220,1
11287,5025222,0
11288,5025223,1
11289,5025224,1
11290,5025225,0
11291,5025227,1
11292,5025228,1
11293,5025229,1
11294,5025230,1
11295,5025231,1
11296,5025232,1
11297,5025233,1
11298,5025234,1
11299,5025237,1
11300,5025238,1
11301,5025239,1
11302,5025240,1
11303,5025242,0
11304,5025243,1
11305,5025245,1
11306,5025246,1
11307,5025247,0
11308,5025248,0
11309,5025251,1
11310,5025252,1
11311,5025253,1
11312,5025254,1
11313,5025255,1
11314,5025257,1
11315,5025258,1
11316,5025260,1
11317,5025658,1
11318,5025659,1
11319,5025660,1
11320,5025661,1
11321,5025662,1
11322,5025663,1
11323,5025664,1
11324,5025665,1
11325,5025666,1
11326,5025671,1
11327,5025672,1
11328,5025673,1
11329,5025674,1
11330,5025681,1
11331,5025682,1
11332,5025683,1
11333,5025711,1
11334,5025712,1
11335,5025719,1
11336,5025720,1
11337,5025722,0
11338,5025737,1
11339,5025738,1
11340,5025739,1
11341,5025740,1
11342,5025741,1
11343,5025748,1
11344,5025749,1
11345,5025755,1
11346,5025758,1
11347,5025759,1
11348,5025760,1
11349,5025761,1
11350,5025762,1
11351,5025780,1
11352,5025781,1
11353,5025783,1
11354,5025784,1
11355,5025785,1
11356,5025786,1
11357,5025787,1
11358,5025788,1
11359,5025791,1
11360,5025792,1
11361,5025793,1
11362,5025812,1
11363,5025813,1
11364,5025814,1
11365,5025818,1
11366,5025819,1
11367,5025820,1
11368,5025821,1
11369,5025824,1
11370,5025825,1
11371,5025826,1
11372,5025827,1
11373,5025828,1
11374,5025829,1
11375,5025830,1
11376,5025831,1
11377,5025832,1
11378,5025833,1
11379,5025843,1
11380,5025846,1
11381,5025847,1
11382,5025848,1
11383,5025850,1
11384,5025866,1
11385,5025867,1
11386,5025868,1
11387,5025870,1
11388,5025871,1
11389,5025875,1
11390,5025876,1
11391,5025877,1
11392,5025878,1
11393,5025879,1
11394,5025880,1
11395,5025886,1
11396,5025887,1
11397,5025888,1
11398,5025889,1
11399,5025890,1
11400,5025891,1
11401,5025920,0
11402,5025921,0
11403,5025926,1
11404,5025927,1
11405,5025928,1
11406,5025929,1
11407,5025931,1
11408,5025932,1
11409,5025933,1
11410,5025934,1
11411,5025935,1
11412,5025936,1
11413,5025937,1
11414,5025938,1
11415,5025942,1
11416,5025944,1
11417,5025948,1
11418,5025949,1
11419,5025950,1
11420,5025951,1
11421,5025952,1
11422,5025953,1
11423,5025954,1
11424,5025955,1
11425,5025958,1
11426,5025959,1
11427,5025960,1
11428,5025961,1
11429,5025962,1
11430,5025963,1
11431,5025969,0
11432,5025970,0
11433,5025971,0
11434,5025972,0
11435,5025973,0
11436,5025974,0
11437,5025977,1
11438,5025978,1
11439,5025981,0
11440,5025995,1
11441,5025996,1
11442,5025999,1
11443,5026007,1
11444,5026012,1
11445,5026013,1
11446,5026014,1
11447,5026015,1
11448,5026018,1
11449,5026019,1
11450,5026020,1
11451,5026021,1
11452,5026023,0
11453,5026032,1
11454,5026033,1
11455,5026034,1
11456,5026035,1
11457,5026036,1
11458,5026037,1
11459,5026038,1
11460,5026053,1
11461,5026054,1
11462,5026055,1
11463,5026086,1
11464,5026087,1
11465,5026088,1
11466,5026089,1
11467,5026090,1
11468,5026091,1
11469,5026093,1
11470,5026094,1
11471,5026095,1
11472,5026096,1
11473,5026097,1
11474,5026101,1
11475,5026113,1
11476,5026118,1
11477,5026119,1
11478,5026120,1
11479,5026121,1
11480,5026122,1
11481,5026123,1
11482,5026124,1
11483,5026125,1
11484,5026126,1
11485,5026127,1
11486,5026128,1
11487,5026129,1
11488,5026132,1
11489,5026133,1
11490,5026134,1
11491,5026137,1
11492,5026143,1
11493,5026144,1
11494,5026145,1
11495,5026146,1
11496,5026147,1
11497,5026148,1
11498,5026149,1
11499,5026150,1
11500,5026151,1
11501,5026152,1
11502,5026153,1
11503,5026154,1
11504,5026155,1
11505,5026156,1
11506,5026158,1
11507,5026159,1
11508,5026160,1
11509,5026161,1
11510,5026162,1
11511,5026163,1
11512,5026164,1
11513,5026165,1
11514,5026166,1
11515,5026167,1
11516,5026168,1
11517,5026169,1
11518,5026170,1
11519,5026171,1
11520,5026172,1
11521,5026173,1
11522,5026175,1
11523,5026176,1
11524,5026177,1
11525,5026178,1
11526,5026179,1
11527,5026180,1
11528,5026181,1
11529,5026188,1
11530,5026189,1
11531,5026190,1
11532,5026191,1
11533,5026193,1
11534,5026194,1
11535,5026195,1
11536,5026199,1
11537,5026200,1
11538,5026201,1
11539,5026207,1
11540,5026208,1
11541,5026209,1
11542,5026213,1
11543,5026214,1
11544,5026215,1
11545,5026216,1
11546,5026217,1
11547,5026219,1
11548,5026220,1
11549,5026224,0
11550,5026225,1
11551,5026226,0
11552,5026231,1
11553,5026232,1
11554,5026233,1
11555,5026234,1
11556,5026235,1
11557,5026236,1
11558,5026237,1
11559,5026238,1
11560,5026243,1
11561,5026244,1
11562,5026245,1
11563,5026246,1
11564,5026247,1
11565,5026248,1
11566,5026249,1
11567,5026251,1
11568,5026252,1
11569,5026253,1
11570,5026273,1
11571,5026274,1
11572,5026275,1
11573,5026276,1
11574,5026297,1
11575,5026309,1
11576,5026314,0
11577,5026335,1
11578,5026364,1
11579,5026365,1
11580,5026366,1
11581,5026367,1
11582,5026368,1
11583,5026369,1
11584,5026370,1
11585,5026371,1
11586,5026373,1
11587,5026374,1
11588,5026376,1
11589,5026377,1
11590,5026378,1
11591,5026379,1
11592,5026382,1
11593,5026383,1
11594,5026384,1
11595,5026389,1
11596,5026390,1
11597,5026393,1
11598,5026394,1
11599,5026406,1
11600,5026408,1
11601,5026418,1
11602,5026419,1
11603,5026420,1
11604,5026421,1
11605,5026425,1
11606,5026426,1
11607,5026427,1
11608,5026428,1
11609,5026429,1
11610,5026430,1
11611,5026431,1
11612,5026432,1
11613,5026452,1
11614,5026453,1
11615,5026454,1
11616,5026455,1
11617,5026457,1
11618,5026463,1
11619,5026464,1
11620,5026465,1
11621,5026466,1
11622,5026467,1
11623,5026468,1
11624,5026469,1
11625,5026470,1
11626,5026471,1
11627,5026472,1
11628,5026473,1
11629,5026474,1
11630,5026475,1
11631,5026477,1
11632,5026478,1
11633,5026488,1
11634,5026489,1
11635,5026490,1
11636,5026491,1
11637,5026492,1
11638,5026493,1
11639,5026494,1
11640,5026496,1
11641,5026497,1
11642,5026498,1
11643,5026500,1
11644,5026501,1
11645,5026502,1
11646,5026507,1
11647,5026508,1
11648,5026510,1
11649,5026511,1
11650,5026512,1
11651,5026513,1
11652,5026514,1
11653,5026515,1
11654,5026516,1
11655,5026524,1
11656,5026525,1
11657,5026526,1
11658,5026527,1
11659,5026528,1
11660,5026529,1
11661,5026533,1
11662,5026534,1
11663,5026535,1
11664,5026536,1
11665,5026537,1
11666,5026538,1
11667,5026539,1
11668,5026540,1
11669,5026542,1
11670,5026543,1
11671,5026544,1
11672,5026545,1
11673,5026546,1
11674,5026547,1
11675,5026548,1
11676,5026550,1
11677,5026551,1
11678,5026552,1
11679,5026553,1
11680,5026555,1
11681,5026556,1
11682,5026557,1
11683,5026558,1
11684,5026559,1
11685,5026560,1
11686,5026574,0
11687,5026575,1
11688,5026576,1
11689,5026577,1
11690,5026578,1
11691,5026579,1
11692,5026580,1
11693,5026581,1
11694,5026582,1
11695,5026583,1
11696,5026584,1
11697,5026586,1
11698,5026587,1
11699,5026588,1
11700,5026609,1
11701,5026610,1
11702,5026611,1
11703,5026612,1
11704,5026613,1
11705,5026614,1
11706,5026616,1
11707,5026617,1
11708,5026618,1
11709,5026619,1
11710,5026620,1
11711,5026621,1
11712,5026622,1
11713,5026625,1
11714,5026626,1
11715,5026628,1
11716,5026629,1
11717,5026630,1
11718,5026631,1
11719,5026632,1
11720,5026633,1
11721,5026634,1
11722,5026638,1
11723,5026642,1
11724,5026643,1
11725,5026644,1
11726,5026645,1
11727,5026647,1
11728,5026653,1
11729,5026654,1
11730,5026688,1
11731,5026689,1
11732,5026690,1
11733,5026691,1
11734,5026692,1
11735,5026693,1
11736,5026694,1
11737,5026695,1
11738,5026696,1
11739,5026706,1
11740,5026707,1
11741,5026708,1
11742,5026711,1
11743,5026712,1
11744,5026713,1
11745,5026714,1
11746,5026715,1
11747,5026720,1
11748,5026722,1
11749,5026723,1
11750,5026728,1
11751,5026732,1
11752,5026739,1
11753,5026740,1
11754,5026741,1
11755,5026742,1
11756,5026743,1
11757,5026744,1
11758,5026745,1
11759,5028237,0
11760,5028238,0
11761,5028239,1
11762,5028240,1
11763,5028241,1
11764,5028242,0
11765,5028243,0
11766,5028245,1
11767,5028248,1
11768,5028249,0
11769,5028250,1
11770,5028251,0
11771,5028252,0
11772,5028253,1
11773,5028254,1
11774,5028255,0
11775,5028256,0
11776,5028257,1
11777,5028259,1
11778,5028260,0
11779,5028261,1
11780,5028263,1
11781,5028265,1
11782,5028266,1
11783,5028267,1
11784,5028268,1
11785,5028269,1
11786,5028270,1
11787,5028271,1
11788,5028272,1
11789,5028274,0
11790,5028275,0
11791,5028276,0
11792,5028277,1
11793,5028280,1
11794,5028281,1
11795,5028282,1
11796,5028283,1
11797,5028285,1
11798,5028286,1
11799,5028287,1
11800,5028288,1
11801,5028289,1
11802,5028290,1
11803,5028291,1
11804,5028292,1
11805,5028293,1
11806,5028294,1
11807,5028296,0
11808,5028300,1
11809,5028301,1
11810,5028302,1
11811,5028303,1
11812,5028304,1
11813,5028305,1
11814,5028307,0
11815,5028308,1
11816,5028309,1
11817,5028310,0
11818,5028311,0
11819,5028312,1
11820,5028313,0
11821,5028314,1
11822,5028315,1
11823,5028316,1
11824,5028318,1
11825,5028321,1
11826,5028322,1
11827,5028323,1
11828,5028324,1
11829,5028325,1
11830,5028326,1
11831,5028327,0
11832,5028329,1
11833,5028330,1
11834,5028331,1
11835,5028333,1
11836,5028334,1
11837,5028335,1
11838,5028337,1
11839,5028338,1
11840,5028341,1
11841,5028342,1
11842,5028343,1
11843,5028346,1
11844,5028348,1
11845,5028349,1
11846,5028350,0
11847,5028351,1
11848,5028354,0
11849,5028355,1
11850,5028356,1
11851,5028357,1
11852,5028358,1
11853,5028359,1
11854,5028360,1
11855,5028362,0
11856,5028363,0
11857,5028365,1
11858,5028366,1
11859,5028367,1
11860,5028371,1
11861,5028373,1
11862,5028374,1
11863,5028375,1
11864,5028376,1
11865,5028377,1
11866,5028378,1
11867,5028379,1
11868,5028380,1
11869,5028381,1
11870,5028382,1
11871,5028383,1
11872,5028384,1
11873,5028385,1
11874,5028386,1
11875,5028387,1
11876,5028388,1
11877,5028389,1
11878,5028391,1
11879,5028392,1
11880,5028393,1
11881,5028394,1
11882,5028395,1
11883,5028401,1
11884,5028402,1
11885,5028403,1
11886,5028404,1
11887,5028405,1
11888,5028407,0
11889,5028408,1
11890,5028409,1
11891,5028410,0
11892,5028411,1
11893,5028412,1
11894,5028413,1
11895,5028414,1
11896,5028415,1
11897,5028416,1
11898,5028417,1
11899,5028418,1
11900,5028420,1
11901,5028421,1
11902,5028422,1
11903,5028423,1
11904,5028424,1
11905,5028425,1
11906,5028426,1
11907,5028427,1
11908,5028428,1
11909,5028429,1
11910,5028431,1
11911,5028432,1
11912,5028433,1
11913,5028434,1
11914,5028435,1
11915,5028436,1
11916,5028437,1
11917,5028438,1
11918,5028439,1
11919,5028440,1
11920,5028441,1
11921,5028442,1
11922,5028443,1
11923,5028444,1
11924,5028445,1
11925,5028446,1
11926,5028447,1
11927,5028448,1
11928,5028449,1
11929,5028450,0
11930,5028451,1
11931,5028452,1
11932,5028453,1
11933,5028454,1
11934,5028455,1
11935,5028456,1
11936,5028457,1
11937,5028458,1
11938,5028459,1
11939,5028460,1
11940,5028462,0
11941,5028463,1
11942,5028464,0
11943,5028465,1
11944,5028466,1
11945,5028467,1
11946,5028468,0
11947,5028469,1
11948,5028470,1
11949,5028471,1
11950,5028475,1
11951,5028476,1
11952,5028477,1
11953,5028478,0
11954,5028479,1
11955,5028480,0
11956,5028483,1
11957,5028484,1
11958,5028486,1
11959,5028487,1
11960,5028488,1
11961,5028489,1
11962,5028494,1
11963,5028495,1
11964,5028496,1
11965,5028497,1
11966,5028498,1
11967,5028499,1
11968,5028500,1
11969,5028501,1
11970,5028502,1
11971,5028503,1
11972,5028504,0
11973,5028505,1
11974,5028506,0
11975,5028507,0
11976,5028510,1
11977,5028514,1
11978,5028515,1
11979,5028516,1
11980,5028517,1
11981,5028518,1
11982,5028519,1
11983,5028520,1
11984,5028521,1
11985,5028522,1
11986,5028524,1
11987,5028525,1
11988,5028526,1
11989,5028527,1
11990,5028529,1
11991,5028530,0
11992,5028531,1
11993,5028532,0
11994,5028533,1
11995,5028534,1
11996,5028536,1
11997,5028537,1
11998,5028541,1
11999,5028542,1
12000,5028543,1
12001,5028544,1
12002,5028545,1
12003,5028546,1
12004,5028547,0
12005,5028548,0
12006,5028549,0
12007,5028550,1
12008,5028551,1
12009,5028552,1
12010,5028553,0
12011,5028554,1
12012,5028555,1
12013,5028556,1
12014,5028557,1
12015,5028558,1
12016,5028559,1
12017,5028560,1
12018,5028561,1
12019,5028562,1
12020,5028563,1
12021,5028564,1
12022,5028565,1
12023,5028567,1
12024,5028568,1
12025,5028569,1
12026,5028572,1
12027,5028573,1
12028,5028574,1
12029,5028575,1
12030,5028576,1
12031,5028577,1
12032,5028578,1
12033,5028580,0
12034,5028581,0
12035,5028582,0
12036,5028590,1
12037,5028591,0
12038,5028592,1
12039,5028594,1
12040,5028595,1
12041,5028598,1
12042,5028599,1
12043,5028600,1
12044,5028601,1
12045,5028602,1
12046,5028604,1
12047,5028605,0
12048,5028606,1
12049,5028607,0
12050,5028608,1
12051,5028610,1
12052,5028611,1
12053,5028612,1
12054,5028614,1
12055,5028615,1
12056,5028616,1
12057,5028617,0
12058,5028621,1
12059,5028622,0
12060,5028623,1
12061,5028624,0
12062,5028625,0
12063,5028626,0
12064,5028627,1
12065,5028628,0
12066,5028629,1
12067,5028630,0
12068,5028631,0
12069,5028632,0
12070,5028634,0
12071,5028635,1
12072,5028636,1
12073,5028637,1
12074,5028638,1
12075,5028639,1
12076,5028640,1
12077,5028641,1
12078,5028642,1
12079,5028643,1
12080,5028644,1
12081,5028645,1
12082,5028646,1
12083,5028650,1
12084,5028652,1
12085,5028654,1
12086,5028655,1
12087,5028658,1
12088,5028659,1
12089,5028660,1
12090,5028661,1
12091,5028662,1
12092,5028669,1
12093,5028673,1
12094,5028674,1
12095,5028675,1
12096,5028676,1
12097,5028682,1
12098,5028683,1
12099,5028684,1
12100,5028685,1
12101,5028686,1
12102,5028687,1
12103,5028688,1
12104,5028689,1
12105,5028691,0
12106,5028692,0
12107,5028693,1
12108,5028694,1
12109,5028695,1
12110,5028696,1
12111,5028697,1
12112,5028698,1
12113,5028699,1
12114,5028700,1
12115,5028701,0
12116,5028702,0
12117,5028703,1
12118,5028704,0
12119,5028705,1
12120,5028706,0
12121,5028707,0
12122,5028709,1
12123,5028710,1
12124,5028712,1
12125,5028713,1
12126,5028714,1
12127,5028715,1
12128,5028716,0
12129,5028717,1
12130,5028720,1
12131,5028722,1
12132,5028723,1
12133,5028724,1
12134,5028725,1
12135,5028726,1
12136,5028727,1
12137,5028728,1
12138,5028729,1
12139,5028730,1
12140,5028731,1
12141,5028732,1
12142,5028733,1
12143,5028735,1
12144,5028736,1
12145,5028737,1
12146,5028738,1
12147,5028739,1
12148,5028740,0
12149,5028741,0
12150,5028742,1
12151,5028743,1
12152,5028744,1
12153,5028745,1
12154,5028746,1
12155,5028747,1
12156,5028748,1
12157,5028749,1
12158,5028750,1
12159,5028751,1
12160,5028755,1
12161,5028756,1
12162,5028757,1
12163,5028759,1
12164,5028761,1
12165,5028762,1
12166,5028764,1
12167,5028767,1
12168,5028768,1
12169,5028769,1
12170,5028770,0
12171,5028771,1
12172,5028772,1
12173,5028773,1
12174,5028775,0
12175,5028776,0
12176,5028777,1
12177,5028778,1
12178,5028779,1
12179,5028780,1
12180,5028781,1
12181,5028782,1
12182,5028783,1
12183,5028784,1
12184,5028785,1
12185,5028786,1
12186,5028787,1
12187,5028788,1
12188,5028789,1
12189,5028790,1
12190,5028791,1
12191,5028792,1
12192,5028793,1
12193,5028794,1
12194,5028795,1
12195,5028796,1
12196,5028797,1
12197,5028798,1
12198,5028799,1
12199,5028800,1
12200,5028801,1
12201,5028802,1
12202,5028803,0
12203,5028804,1
12204,5028805,1
12205,5028806,1
12206,5028807,1
12207,5028808,1
12208,5028809,1
12209,5028810,1
12210,5028811,1
12211,5028812,1
12212,5028813,1
12213,5028814,1
12214,5028815,1
12215,5028816,1
12216,5028817,1
12217,5028818,1
12218,5028819,1
12219,5028820,1
12220,5028821,1
12221,5028823,1
12222,5028824,1
12223,5028825,0
12224,5028827,1
12225,5028828,1
12226,5028830,1
12227,5028831,1
12228,5028832,1
12229,5028833,1
12230,5028834,0
12231,5028835,1
12232,5028836,1
12233,5028837,1
12234,5028838,1
12235,5028842,0
12236,5028844,1
12237,5028846,1
12238,5028847,1
12239,5028848,0
12240,5028849,1
12241,5028850,1
12242,5028851,0
12243,5028852,1
12244,5028853,1
12245,5028854,1
12246,5028855,1
12247,5028858,0
12248,5028861,1
12249,5028862,1
12250,5028863,1
12251,5028864,1
12252,5028865,1
12253,5028866,1
12254,5028867,1
12255,5028868,1
12256,5028869,1
12257,5028872,1
12258,5028873,1
12259,5028874,1
12260,5028875,1
12261,5028876,1
12262,5028877,1
12263,5028878,1
12264,5028879,1
12265,5028880,1
12266,5028881,1
12267,5028882,1
12268,5028883,1
12269,5028884,1
12270,5028885,1
12271,5028886,1
12272,5028887,1
12273,5028888,1
12274,5028889,1
12275,5028890,1
12276,5028891,1
12277,5028892,1
12278,5028893,1
12279,5028894,1
12280,5028895,1
12281,5028896,1
12282,5028898,1
12283,5028899,1
12284,5028900,1
12285,5028901,1
12286,5028902,1
12287,5028903,1
12288,5028904,1
12289,5028905,1
12290,5028906,1
12291,5028907,1
12292,5028908,1
12293,5028909,1
12294,5028911,1
12295,5028912,1
12296,5028916,1
12297,5028917,1
12298,5028918,1
12299,5028919,0
12300,5028920,1
12301,5028921,1
12302,5028922,1
12303,5028923,1
12304,5028924,1
12305,5028925,1
12306,5028926,1
12307,5028927,1
12308,5028928,1
12309,5028929,1
12310,5028930,1
12311,5028931,1
12312,5028932,1
12313,5028933,1
12314,5028934,1
12315,5028940,1
12316,5028941,1
12317,5028942,1
12318,5028944,1
12319,5028945,1
12320,5028946,1
12321,5028947,1
12322,5028948,1
12323,5028949,1
12324,5028950,1
12325,5028951,1
12326,5028952,1
12327,5028953,1
12328,5028954,1
12329,5028955,1
12330,5028956,1
12331,5028957,1
12332,5028963,1
12333,5028964,1
12334,5028965,1
12335,5028966,1
12336,5028967,1
12337,5028968,1
12338,5028969,1
12339,5028971,1
12340,5028972,1
12341,5028973,1
12342,5028974,1
12343,5028975,1
12344,5028976,1
12345,5028977,1
12346,5028978,1
12347,5028979,1
12348,5028980,1
12349,5028981,1
12350,5028982,1
12351,5028983,1
12352,5028984,1
12353,5028986,1
12354,5028987,1
12355,5028988,1
12356,5028989,1
12357,5028990,1
12358,5028991,1
12359,5028992,1
12360,5028993,1
12361,5028995,1
12362,5028996,1
12363,5028997,1
12364,5028998,0
12365,5028999,1
12366,5029000,0
12367,5029001,0
12368,5029005,0
12369,5029006,1
12370,5029008,0
12371,5029009,1
12372,5029010,1
12373,5029013,1
12374,5029014,1
12375,5029015,1
12376,5029016,1
12377,5029017,1
12378,5029018,1
12379,5029019,1
12380,5029024,1
12381,5029025,1
12382,5029026,1
12383,5029028,0
12384,5029031,0
12385,5029032,1
12386,5029033,1
12387,5029034,1
12388,5029035,0
12389,5029036,1
12390,5029037,1
12391,5029038,1
12392,5029039,0
12393,5029040,1
12394,5029041,1
12395,5029042,1
12396,5029043,1
12397,5029044,1
12398,5029045,1
12399,5029046,1
12400,5029047,1
12401,5029048,1
12402,5029049,1
12403,5029051,0
12404,5029052,1
12405,5029053,0
12406,5029054,1
12407,5029056,1
12408,5029057,0
12409,5029058,1
12410,5029059,1
12411,5029060,0
12412,5029061,0
12413,5029062,0
12414,5029063,1
12415,5029064,1
12416,5029066,1
12417,5029068,1
12418,5029069,1
12419,5029071,1
12420,5029072,1
12421,5029073,1
12422,5029074,1
12423,5029075,1
12424,5029076,1
12425,5029077,1
12426,5029078,1
12427,5029079,1
12428,5029080,1
12429,5029081,1
12430,5029082,1
12431,5029083,0
12432,5029085,0
12433,5029086,0
12434,5029087,0
12435,5029088,1
12436,5029089,0
12437,5029090,0
12438,5029091,1
12439,5029095,1
12440,5029096,1
12441,5029097,1
12442,5029098,1
12443,5029099,1
12444,5029100,1
12445,5029101,1
12446,5029102,1
12447,5029103,1
12448,5029105,1
12449,5029106,1
12450,5029107,1
12451,5029108,0
12452,5029109,1
12453,5029110,1
12454,5029111,1
12455,5029112,1
12456,5029113,1
12457,5029114,1
12458,5029116,1
12459,5029117,1
12460,5029118,1
12461,5029119,1
12462,5029120,1
12463,5029121,1
12464,5029122,1
12465,5029124,1
12466,5029125,1
12467,5029127,1
12468,5029128,1
12469,5029129,1
12470,5029130,1
12471,5029131,1
12472,5029132,1
12473,5029133,1
12474,5029134,1
12475,5029135,1
12476,5029136,1
12477,5029137,1
12478,5029138,1
12479,5029139,1
12480,5029141,0
12481,5029142,1
12482,5029144,1
12483,5029149,1
12484,5029151,0
12485,5029152,1
12486,5029154,1
12487,5029157,1
12488,5029158,1
12489,5029159,1
12490,5029161,1
12491,5029162,1
12492,5029163,1
12493,5029165,0
12494,5029166,1
12495,5029168,1
12496,5029169,1
12497,5029171,1
12498,5029172,1
12499,5029173,1
12500,5029175,1
12501,5029176,1
12502,5029177,1
12503,5029178,1
12504,5029180,0
12505,5029181,1
12506,5029182,1
12507,5029183,1
12508,5029184,1
12509,5029186,1
12510,5029187,0
12511,5029188,1
12512,5029189,1
12513,5029190,1
12514,5029191,1
12515,5029193,1
12516,5029194,1
12517,5029195,1
12518,5029196,1
12519,5029198,1
12520,5029199,1
12521,5029200,0
12522,5029203,1
12523,5029204,1
12524,5029205,1
12525,5029207,1
12526,5029208,1
12527,5029209,1
12528,5029210,1
12529,5029211,1
12530,5029212,1
12531,5029213,1
12532,5029214,1
12533,5029216,1
12534,5029220,1
12535,5029222,1
12536,5029223,1
12537,5029225,1
12538,5029226,1
12539,5029227,1
12540,5029228,1
12541,5029230,1
12542,5029231,1
12543,5029232,1
12544,5029233,1
12545,5029234,1
12546,5029235,0
12547,5029236,1
12548,5029237,0
12549,5029238,1
12550,5029239,0
12551,5029240,1
12552,5029243,1
12553,5029244,0
12554,5029245,0
12555,5029247,1
12556,5029248,1
12557,5029249,1
12558,5029251,1
12559,5029252,1
12560,5029253,1
12561,5029254,1
12562,5029255,1
12563,5029256,1
12564,5029257,1
12565,5029258,1
12566,5029259,1
12567,5029260,1
12568,5029261,1
12569,5029262,1
12570,5029263,0
12571,5029264,1
12572,5029265,1
12573,5029266,1
12574,5029267,1
12575,5029268,1
12576,5029269,1
12577,5029270,1
12578,5029271,1
12579,5029272,1
12580,5029273,1
12581,5029274,1
12582,5029275,1
12583,5029276,1
12584,5029277,1
12585,5029278,1
12586,5029279,1
12587,5029280,1
12588,5029281,1
12589,5029282,1
12590,5029283,1
12591,5029284,1
12592,5029285,1
12593,5029286,1
12594,5029287,1
12595,5029288,1
12596,5029291,1
12597,5029293,1
12598,5029294,1
12599,5029295,1
12600,5029296,1
12601,5029297,1
12602,5029298,1
12603,5029299,1
12604,5029300,1
12605,5029304,1
12606,5029305,1
12607,5029306,1
12608,5029308,1
12609,5029309,1
12610,5029311,0
12611,5029312,1
12612,5029313,1
12613,5029314,1
12614,5029315,1
12615,5029316,1
12616,5029317,0
12617,5029318,1
12618,5029319,1
12619,5029320,0
12620,5029321,1
12621,5029322,1
12622,5029323,1
12623,5029324,1
12624,5029327,1
12625,5029328,0
12626,5029329,1
12627,5029330,1
12628,5029331,1
12629,5029333,1
12630,5029335,1
12631,5029336,1
12632,5029338,1
12633,5029342,1
12634,5029343,0
12635,5029344,1
12636,5029345,1
12637,5029346,1
12638,5029347,1
12639,5029348,1
12640,5029349,1
12641,5029350,1
12642,5029351,1
12643,5029352,1
12644,5029353,1
12645,5029354,1
12646,5029356,1
12647,5029357,1
12648,5029358,1
12649,5029359,1
12650,5029360,1
12651,5029361,1
12652,5029362,1
12653,5029363,1
12654,5029364,1
12655,5029365,0
12656,5029366,1
12657,5029367,0
12658,5029368,0
12659,5029369,0
12660,5029370,0
12661,5029373,1
12662,5029374,1
12663,5029376,1
12664,5029377,1
12665,5029378,1
12666,5029379,0
12667,5029380,1
12668,5029381,1
12669,5029382,1
12670,5029383,1
12671,5029384,0
12672,5029385,0
12673,5029386,1
12674,5029387,1
12675,5029388,1
12676,5029389,1
12677,5029390,1
12678,5029393,1
12679,5029394,1
12680,5029397,1
12681,5029398,1
